2023-02-17,4.32,4.4,4.3,4.32,-1.82,
2023-02-18,4.32,4.4,4.3,4.32,-1.82,
2023-02-19,4.32,4.4,4.3,4.32,-1.82,
2023-02-20,4.2,4.24,4.2,4.24,-1.85,
2023-02-21,4.18,4.18,4.18,4.18,-1.41,
2023-02-24,4.14,4.14,4.14,4.14,-0.96,
2023-02-25,4.14,4.14,4.14,4.14,-0.96,
