2023-02-20,0.0174,0.02,0.0174,0.019,10.47,
2023-02-22,0.016,0.0169,0.0152,0.0167,-12.1,
2023-02-23,0.0184,0.0184,0.0143,0.0158,-5.39,
2023-02-24,0.0158,0.0165,0.0158,0.0165,4.43,
2023-02-25,0.0158,0.0165,0.0158,0.0165,4.43,
