Date,Open,High,Low,Close,Adj Close,Volume
2022-02-25,44.660000,45.654999,44.064999,45.625000,43.569820,5442656
2022-02-28,44.465000,45.320000,43.869999,45.160000,43.125767,5137140
2022-03-01,44.915001,45.005001,43.529999,43.555000,41.593063,3998495
2022-03-02,43.770000,44.230000,42.865002,43.910000,41.932072,5529648
2022-03-03,44.119999,44.660000,43.639999,43.639999,41.674236,3335265
2022-03-04,42.950001,43.084999,41.014999,41.150002,39.296398,5585284
2022-03-07,39.200001,40.584999,38.490002,39.435001,37.658649,6979429
2022-03-08,38.849998,40.805000,38.775002,39.770000,37.978561,6787751
2022-03-09,42.685001,44.724998,41.360001,44.720001,42.705589,7823900
2022-03-10,44.625000,44.639999,42.080002,42.439999,40.528290,6158952
2022-03-11,42.240002,44.205002,41.625000,42.900002,40.967571,5777516
2022-03-14,43.799999,45.130001,43.755001,44.080002,42.094418,4574748
2022-03-15,43.680000,44.665001,42.939999,44.419998,42.419098,3720946
2022-03-16,45.564999,47.020000,45.205002,46.529999,44.434055,5147101
2022-03-17,46.814999,47.340000,45.619999,46.424999,44.333786,3555022
2022-03-18,46.455002,46.485001,45.560001,46.349998,44.262161,6372360
2022-03-21,46.064999,46.540001,45.424999,45.855000,43.789459,2262236
2022-03-22,45.900002,46.279999,45.750000,45.910000,43.841984,2352727
2022-03-23,46.084999,46.255001,44.805000,44.970001,42.944328,2807408
2022-03-24,45.200001,45.610001,44.544998,44.584999,42.576668,3198807
2022-03-25,44.830002,44.884998,43.955002,44.244999,42.251984,1984222
2022-03-28,45.064999,46.049999,44.875000,45.200001,43.163967,2846725
2022-03-29,45.700001,46.474998,45.000000,46.060001,43.985229,3241147
2022-03-30,45.779999,45.945000,44.084999,44.290001,42.294956,3257529
2022-03-31,44.619999,44.915001,43.514999,43.549999,41.588287,2936625
2022-04-01,43.709999,43.750000,42.450001,42.500000,40.585587,3805104
2022-04-04,42.735001,42.799999,41.730000,42.334999,40.428017,3497235
2022-04-05,42.099998,42.485001,41.110001,41.264999,39.406216,3219915
2022-04-06,41.075001,41.200001,39.185001,39.474998,37.696846,5744709
2022-04-07,39.654999,40.755001,39.250000,40.209999,38.398739,4290090
2022-04-08,40.825001,41.115002,40.305000,40.525002,38.699551,3199307
2022-04-11,40.150002,40.709999,39.900002,40.169998,38.360538,2970273
2022-04-12,39.685001,40.840000,39.325001,40.424999,38.604053,3183989
2022-04-13,40.205002,40.595001,39.880001,40.540001,38.713875,2557048
2022-04-14,40.419998,41.279999,40.099998,41.064999,39.215225,3667004
2022-04-19,41.084999,41.599998,40.525002,41.404999,39.539909,2878052
2022-04-20,41.575001,42.005001,41.154999,41.945000,40.055588,2631067
2022-04-21,41.945000,41.945000,41.945000,41.945000,40.055588,0
2022-04-22,41.945000,41.945000,41.945000,41.945000,40.055588,0
2022-04-25,41.049999,41.860001,40.904999,41.220001,39.363247,2728687
2022-04-26,41.220001,41.220001,41.220001,41.220001,39.363247,0
2022-04-27,41.220001,41.220001,41.220001,41.220001,39.363247,0
2022-04-28,40.735001,41.320000,40.230000,40.790001,38.952614,2613834
2022-04-29,41.169998,41.595001,40.764999,40.919998,39.076756,3552348
2022-05-02,40.540001,40.730000,39.735001,40.330002,38.513336,2993293
2022-05-03,41.669998,41.764999,39.645000,40.200001,38.389191,3686990
2022-05-04,40.320000,41.115002,40.250000,40.860001,39.019463,2588768
2022-05-05,41.860001,41.900002,39.904999,39.959999,38.160000,0
2022-05-06,39.959999,39.959999,39.959999,39.959999,38.160000,0
2022-05-09,39.959999,39.959999,39.959999,39.959999,39.959999,0
2022-05-10,36.970001,38.080002,36.544998,37.334999,37.334999,3907840
2022-05-11,37.334999,37.334999,37.334999,37.334999,37.334999,0
2022-05-12,37.025002,38.139999,36.974998,37.950001,37.950001,3390005
2022-05-13,37.950001,37.950001,37.950001,37.950001,37.950001,0
2022-05-16,38.770000,38.915001,37.910000,38.465000,38.465000,2550818
2022-05-17,38.779999,39.480000,38.570000,39.340000,39.340000,2367469
2022-05-18,39.525002,39.654999,38.605000,38.700001,38.700001,1995968
2022-05-19,38.700001,38.700001,38.700001,38.700001,38.700001,0
2022-05-20,37.680000,38.119999,37.290001,37.455002,37.455002,3588258
2022-05-23,38.099998,38.439999,37.584999,38.090000,38.090000,2291086
2022-05-24,37.544998,37.849998,36.910000,37.095001,37.095001,2648963
2022-05-25,37.095001,37.095001,37.095001,37.095001,37.095001,0
2022-05-26,37.669998,37.955002,37.244999,37.880001,37.880001,2270796
2022-05-27,37.880001,37.880001,37.880001,37.880001,37.880001,0
2022-05-30,37.880001,37.880001,37.880001,37.880001,37.880001,0
2022-05-31,38.654999,39.110001,38.125000,38.505001,38.505001,16188668
2022-06-01,38.939999,38.945000,37.279999,37.279999,37.279999,3790887
2022-06-02,37.279999,37.279999,37.279999,37.279999,37.279999,0
2022-06-03,37.279999,37.279999,37.279999,37.279999,37.279999,0
2022-06-06,38.314999,38.715000,38.125000,38.705002,38.705002,1508270
2022-06-07,38.189999,38.305000,37.794998,38.305000,38.305000,1879828
2022-06-08,38.455002,38.459999,36.605000,36.900002,36.900002,3995137
2022-06-09,36.634998,36.750000,35.705002,35.785000,35.785000,4973438
2022-06-10,35.500000,35.775002,34.654999,34.814999,34.814999,5302696
2022-06-13,34.500000,34.645000,33.439999,34.235001,34.235001,5058167
2022-06-14,34.689999,34.915001,33.630001,34.580002,34.580002,4155954
2022-06-15,35.090000,35.700001,34.619999,35.325001,35.325001,3369364
2022-06-16,35.275002,35.424999,34.285000,34.445000,34.445000,3096243
2022-06-17,34.575001,35.400002,34.564999,35.224998,35.224998,8811849
2022-06-20,35.535000,35.570000,34.634998,34.875000,34.875000,1980776
2022-06-21,35.000000,35.389999,34.650002,35.244999,35.244999,3441685
2022-06-22,34.794998,35.544998,34.520000,35.404999,35.404999,2979242
2022-06-23,34.965000,35.314999,34.634998,35.000000,35.000000,3296356
2022-06-24,35.279999,36.165001,35.139999,35.904999,35.904999,3050591
2022-06-27,36.055000,36.945000,36.044998,36.514999,36.514999,3195447
2022-06-28,36.615002,36.884998,36.064999,36.075001,36.075001,3187933
2022-06-29,35.619999,36.224998,35.570000,35.889999,35.889999,3686552
2022-06-30,35.369999,35.799999,34.880001,35.740002,35.740002,4332355
2022-07-01,35.505001,36.340000,35.360001,35.849998,35.849998,3152555
2022-07-04,35.980000,36.084999,35.465000,35.650002,35.650002,1750586
2022-07-05,35.915001,36.264999,35.044998,35.345001,35.345001,3392318
2022-07-06,35.674999,35.825001,35.119999,35.334999,35.334999,3271892
2022-07-07,35.645000,36.564999,35.639999,36.320000,36.320000,3081351
2022-07-08,36.400002,36.590000,35.900002,36.355000,36.355000,2392480
2022-07-11,35.980000,36.230000,35.619999,35.775002,35.775002,1837006
2022-07-12,35.775002,35.775002,35.775002,35.775002,35.775002,0
2022-07-13,35.860001,36.355000,35.535000,35.930000,35.930000,2309896
2022-07-14,35.535000,36.035000,35.035000,35.575001,35.575001,3122196
2022-07-15,35.799999,36.395000,35.474998,36.320000,36.320000,3252226
2022-07-18,36.430000,36.990002,36.285000,36.685001,36.685001,1784168
2022-07-19,36.389999,37.584999,36.064999,37.584999,37.584999,2581247
2022-07-20,37.900002,38.290001,37.584999,38.290001,38.290001,3001727
2022-07-21,38.330002,38.820000,38.055000,38.415001,38.415001,2450527
2022-07-22,38.250000,38.439999,37.974998,37.974998,37.974998,2269316
2022-07-25,37.720001,38.180000,37.455002,37.755001,37.755001,1627571
2022-07-26,37.535000,37.755001,36.705002,36.970001,36.970001,2470860
2022-07-27,37.145000,37.259998,36.840000,36.924999,36.924999,2515684
2022-07-28,37.035000,37.680000,37.025002,37.680000,37.680000,2204964
2022-07-29,38.084999,38.900002,37.935001,38.900002,38.900002,3303106
2022-08-01,39.000000,39.410000,38.785000,39.380001,39.380001,2552390
2022-08-02,39.439999,39.439999,38.564999,38.849998,38.849998,2210570
2022-08-03,39.000000,39.564999,38.775002,39.529999,39.529999,2074568
2022-08-04,39.529999,39.529999,39.529999,39.529999,39.529999,0
2022-08-05,41.445000,42.680000,41.445000,41.755001,41.755001,5086321
2022-08-08,42.000000,42.435001,40.619999,40.619999,40.619999,2719404
2022-08-09,40.580002,40.680000,39.615002,39.779999,39.779999,2376456
2022-08-10,39.650002,40.634998,39.220001,40.494999,40.494999,2440062
2022-08-11,40.705002,40.805000,40.215000,40.570000,40.570000,1710596
2022-08-12,40.639999,40.810001,39.910000,40.009998,40.009998,2420308
2022-08-15,40.200001,40.470001,39.994999,40.334999,40.334999,1299229
2022-08-16,40.400002,40.820000,40.060001,40.805000,40.805000,2269417
2022-08-17,41.000000,41.185001,39.959999,40.009998,40.009998,1871203
2022-08-18,39.935001,40.290001,39.639999,39.959999,39.959999,1907255
2022-08-19,39.500000,39.904999,39.360001,39.450001,39.450001,2954855
2022-08-22,39.215000,39.334999,37.884998,38.055000,38.055000,3084181
