Date,Open,High,Low,Close,Adj Close,Volume
2022-02-25,117.000000,119.775002,116.900002,119.775002,119.775002,3140
2022-02-28,118.875000,120.625000,118.250000,120.625000,120.625000,4800
2022-03-01,120.900002,122.199997,119.500000,121.974998,121.974998,2180
2022-03-02,120.775002,121.800003,120.449997,121.449997,121.449997,2760
2022-03-03,121.574997,123.000000,121.000000,121.125000,121.125000,1680
2022-03-04,121.275002,122.500000,119.500000,119.500000,119.500000,2840
2022-03-07,119.550003,120.650002,117.175003,118.800003,118.800003,5740
2022-03-08,114.949997,117.000000,114.949997,116.250000,116.250000,5180
2022-03-09,118.025002,119.375000,116.900002,118.375000,118.375000,5180
2022-03-10,119.250000,120.550003,118.400002,119.650002,119.650002,2760
2022-03-11,120.425003,122.500000,120.199997,120.550003,120.550003,3300
2022-03-14,120.224998,120.224998,114.900002,115.099998,115.099998,4460
2022-03-15,114.574997,117.900002,114.050003,117.875000,117.875000,3980
2022-03-16,118.650002,120.500000,118.474998,120.324997,120.324997,10760
2022-03-17,120.500000,121.300003,119.324997,119.974998,119.974998,4960
2022-03-18,120.150002,122.125000,120.000000,121.849998,121.849998,5320
2022-03-21,122.949997,124.099998,122.574997,123.599998,123.599998,2580
2022-03-22,123.675003,127.849998,123.449997,126.925003,126.925003,5880
2022-03-23,127.000000,127.175003,126.250000,126.550003,126.550003,4700
2022-03-24,126.099998,127.675003,125.900002,127.550003,127.550003,2880
2022-03-25,128.449997,129.475006,127.074997,127.949997,127.949997,3380
2022-03-28,128.774994,129.500000,128.600006,128.600006,128.600006,2620
2022-03-29,129.100006,129.175003,128.074997,128.975006,128.975006,4600
2022-03-30,128.074997,128.100006,126.925003,126.925003,126.925003,1380
2022-03-31,127.875000,128.574997,126.925003,127.000000,127.000000,1740
2022-04-01,126.425003,127.074997,125.500000,127.074997,127.074997,2400
2022-04-04,127.050003,130.500000,126.925003,130.175003,130.175003,6900
2022-04-05,130.199997,130.675003,129.000000,129.024994,129.024994,2960
2022-04-06,128.875000,128.925003,125.675003,125.675003,125.675003,3160
2022-04-07,124.900002,126.275002,124.375000,124.574997,124.574997,2320
2022-04-08,127.275002,127.275002,123.224998,123.800003,123.800003,2340
2022-04-11,122.199997,122.199997,119.050003,119.250000,119.250000,2600
2022-04-12,119.250000,120.750000,118.000000,119.599998,119.599998,1400
2022-04-13,119.550003,119.550003,118.250000,119.050003,119.050003,1560
2022-04-14,119.574997,120.300003,118.525002,118.650002,118.650002,1220
2022-04-19,119.250000,120.150002,117.800003,119.925003,119.925003,2360
2022-04-20,119.500000,121.125000,118.000000,118.050003,118.050003,2720
2022-04-21,118.250000,119.425003,117.550003,117.699997,117.699997,3420
2022-04-22,119.349998,119.349998,112.949997,113.625000,113.625000,5200
2022-04-25,113.425003,115.074997,109.750000,112.900002,112.900002,7180
2022-04-26,114.974998,115.375000,111.650002,111.824997,111.824997,4540
2022-04-27,109.275002,111.050003,107.000000,108.525002,108.525002,11660
2022-04-28,111.650002,111.675003,108.875000,110.074997,110.074997,4760
2022-04-29,111.724998,112.050003,110.175003,110.449997,110.449997,4200
2022-05-02,111.949997,111.949997,107.500000,109.449997,109.449997,4560
2022-05-03,111.099998,111.675003,110.050003,111.675003,111.675003,1400
2022-05-04,111.900002,112.074997,109.300003,109.599998,109.599998,1800
2022-05-05,114.574997,115.375000,109.425003,110.250000,110.250000,6140
2022-05-06,113.500000,113.500000,108.074997,110.199997,110.199997,3960
2022-05-09,110.150002,110.150002,106.474998,107.925003,107.925003,2340
2022-05-10,107.900002,109.925003,107.574997,107.750000,107.750000,2720
2022-05-11,108.300003,109.849998,106.550003,108.525002,108.525002,5060
2022-05-12,107.449997,109.675003,106.800003,109.324997,109.324997,4500
2022-05-13,109.525002,111.849998,109.175003,111.525002,111.525002,1720
2022-05-16,111.150002,114.974998,109.449997,109.925003,109.925003,1760
2022-05-17,111.400002,112.849998,109.425003,109.625000,109.625000,2040
2022-05-18,110.500000,110.500000,108.300003,108.300003,108.300003,1780
2022-05-19,106.724998,106.724998,104.699997,106.000000,106.000000,2480
2022-05-20,105.875000,106.275002,102.599998,102.775002,102.775002,2820
2022-05-23,103.925003,104.250000,102.449997,104.250000,104.250000,2520
2022-05-24,101.150002,101.150002,94.510002,97.040001,97.040001,8760
2022-05-25,99.500000,100.050003,97.440002,99.580002,99.580002,4240
2022-05-26,99.000000,100.699997,98.000000,100.400002,100.400002,2900
2022-05-27,100.449997,104.375000,100.349998,104.199997,104.199997,5300
2022-05-30,105.750000,109.675003,104.400002,105.300003,105.300003,4320
2022-05-31,104.775002,106.199997,104.250000,105.625000,105.625000,3460
2022-06-01,106.675003,109.125000,105.800003,107.599998,107.599998,3580
2022-06-02,107.400002,107.849998,105.949997,107.675003,107.675003,3680
2022-06-03,109.550003,110.775002,106.400002,106.400002,106.400002,2220
2022-06-06,106.525002,111.175003,106.525002,109.675003,109.675003,2840
2022-06-07,109.199997,109.849998,108.000000,109.324997,109.324997,1520
2022-06-08,109.650002,110.150002,108.550003,110.150002,110.150002,1420
2022-06-09,109.050003,110.199997,108.500000,110.000000,110.000000,3220
2022-06-10,107.824997,108.974998,105.000000,105.175003,105.175003,2380
2022-06-13,104.050003,104.050003,101.775002,102.250000,102.250000,4360
2022-06-14,103.525002,103.525002,101.775002,102.050003,102.050003,2380
2022-06-15,102.500000,104.525002,101.875000,104.525002,104.525002,2180
2022-06-16,104.550003,104.550003,101.824997,101.824997,101.824997,4500
2022-06-17,101.750000,102.250000,100.199997,101.849998,101.849998,2780
2022-06-20,102.974998,102.974998,102.275002,102.375000,102.375000,2420
