Date,Open,High,Low,Close,Adj Close,Volume
2022-02-25,5.700000,5.950000,5.700000,5.950000,5.950000,1750
2022-02-28,5.950000,5.950000,5.950000,5.950000,5.950000,0
2022-03-01,5.950000,5.950000,5.950000,5.950000,5.950000,0
2022-03-02,5.950000,5.950000,5.950000,5.950000,5.950000,0
2022-03-03,5.750000,5.950000,5.750000,5.950000,5.950000,500
2022-03-04,5.950000,5.950000,5.950000,5.950000,5.950000,0
2022-03-07,5.500000,5.500000,5.500000,5.500000,5.500000,500
2022-03-08,5.600000,5.600000,5.600000,5.600000,5.600000,500
2022-03-09,5.650000,5.650000,5.650000,5.650000,5.650000,500
2022-03-10,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-03-11,5.800000,5.800000,5.800000,5.800000,5.800000,250
2022-03-14,5.800000,5.800000,5.800000,5.800000,5.800000,0
2022-03-15,5.900000,6.150000,5.800000,6.000000,6.000000,2000
2022-03-16,6.000000,6.000000,6.000000,6.000000,6.000000,0
2022-03-17,6.000000,6.000000,6.000000,6.000000,6.000000,0
2022-03-18,5.750000,5.750000,5.700000,5.700000,5.700000,500
2022-03-21,5.700000,5.700000,5.700000,5.700000,5.700000,0
2022-03-22,5.700000,5.700000,5.700000,5.700000,5.700000,0
2022-03-23,5.750000,5.750000,5.750000,5.750000,5.750000,500
2022-03-24,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-03-25,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-03-28,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-03-29,5.700000,5.700000,5.700000,5.700000,5.700000,1000
2022-03-30,5.700000,5.700000,5.700000,5.700000,5.700000,0
2022-03-31,5.850000,5.850000,5.750000,5.750000,5.750000,750
2022-04-01,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-04-04,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-04-05,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-04-06,5.850000,5.850000,5.850000,5.850000,5.850000,250
2022-04-07,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-08,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-11,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-12,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-13,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-14,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-19,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-20,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-21,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-22,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-25,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-26,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-27,5.850000,5.850000,5.850000,5.850000,5.850000,0
2022-04-28,5.900000,5.900000,5.750000,5.750000,5.750000,1750
2022-04-29,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-05-02,5.750000,5.750000,5.750000,5.750000,5.750000,0
2022-05-03,5.600000,5.600000,5.600000,5.600000,5.600000,250
2022-05-04,5.600000,5.600000,5.600000,5.600000,5.600000,500
2022-05-05,5.600000,5.600000,5.600000,5.600000,5.600000,0
2022-05-06,5.500000,5.500000,5.500000,5.500000,5.500000,500
2022-05-09,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-05-10,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-05-11,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-05-12,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-05-13,5.400000,5.900000,5.200000,5.900000,5.900000,3750
2022-05-16,5.400000,5.550000,5.400000,5.550000,5.550000,500
2022-05-17,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-05-18,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-05-19,5.650000,5.650000,5.650000,5.650000,5.650000,250
2022-05-20,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-23,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-24,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-25,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-26,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-27,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-30,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-05-31,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-06-01,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-06-02,5.650000,5.650000,5.650000,5.650000,5.650000,0
2022-06-03,5.700000,5.850000,5.700000,5.850000,5.850000,17750
2022-06-06,5.600000,5.600000,5.600000,5.600000,5.600000,500
2022-06-07,5.600000,5.600000,5.600000,5.600000,5.600000,0
2022-06-08,5.600000,5.600000,5.600000,5.600000,5.600000,0
2022-06-09,5.600000,5.600000,5.600000,5.600000,5.600000,0
2022-06-10,5.550000,5.550000,5.550000,5.550000,5.550000,500
2022-06-13,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-14,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-15,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-16,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-17,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-20,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-21,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-22,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-23,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-24,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-27,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-28,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-29,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-06-30,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-07-01,5.550000,5.550000,5.550000,5.550000,5.550000,0
2022-07-04,5.450000,5.450000,5.450000,5.450000,5.450000,500
2022-07-05,5.450000,5.450000,5.450000,5.450000,5.450000,0
2022-07-06,5.450000,5.450000,5.450000,5.450000,5.450000,0
2022-07-07,5.450000,5.450000,5.450000,5.450000,5.450000,0
2022-07-08,5.450000,5.450000,5.450000,5.450000,5.450000,0
2022-07-11,5.450000,5.450000,5.450000,5.450000,5.450000,0
2022-07-12,5.450000,5.450000,5.450000,5.450000,5.450000,0
2022-07-13,5.400000,5.400000,5.400000,5.400000,5.400000,1000
2022-07-14,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-15,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-18,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-19,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-20,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-21,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-22,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-25,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-26,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-27,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-28,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-07-29,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-01,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-02,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-03,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-04,5.400000,5.400000,5.300000,5.300000,5.300000,1000
2022-08-05,5.400000,5.500000,5.400000,5.500000,5.500000,750
2022-08-08,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-08-09,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-08-10,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-08-11,5.500000,5.500000,5.500000,5.500000,5.500000,0
2022-08-12,5.400000,5.400000,5.400000,5.400000,5.400000,250
2022-08-16,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-17,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-18,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-19,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-22,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-23,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-24,5.300000,5.400000,5.300000,5.400000,5.400000,750
2022-08-25,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-26,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-29,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-30,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-08-31,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-01,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-02,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-05,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-06,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-07,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-08,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-09,5.400000,5.400000,5.400000,5.400000,5.400000,0
2022-09-12,5.400000,5.400000,5.400000,5.400000,5.400000,0
