Date,Open,High,Low,Close,Adj Close,Volume
2022-02-25,2.990000,3.190000,2.990000,3.110000,3.110000,98000
2022-02-28,3.050000,3.150000,2.925000,3.105000,3.105000,78000
2022-03-01,3.150000,3.150000,3.035000,3.080000,3.080000,44000
2022-03-02,3.070000,3.170000,3.040000,3.100000,3.100000,191000
2022-03-03,3.120000,3.120000,3.010000,3.015000,3.015000,65000
2022-03-04,3.000000,3.065000,2.890000,2.910000,2.910000,126000
2022-03-07,2.905000,2.940000,2.660000,2.800000,2.800000,110000
2022-03-08,2.830000,2.935000,2.830000,2.915000,2.915000,43000
2022-03-09,2.995000,3.290000,2.995000,3.280000,3.280000,155000
2022-03-10,3.340000,3.340000,3.100000,3.160000,3.160000,109000
2022-03-11,3.220000,3.470000,3.100000,3.430000,3.430000,470000
2022-03-14,3.460000,4.185000,3.460000,3.890000,3.890000,640000
2022-03-15,3.875000,4.075000,3.650000,3.665000,3.665000,797000
2022-03-16,3.655000,3.880000,3.535000,3.775000,3.775000,530000
2022-03-17,3.720000,3.725000,3.600000,3.675000,3.675000,156000
2022-03-18,3.680000,3.760000,3.600000,3.705000,3.705000,55000
2022-03-21,3.845000,3.850000,3.560000,3.670000,3.670000,141000
2022-03-22,3.665000,3.770000,3.595000,3.640000,3.640000,126000
2022-03-23,3.700000,3.700000,3.565000,3.590000,3.590000,49000
2022-03-24,3.600000,3.720000,3.530000,3.640000,3.640000,119000
2022-03-25,3.700000,3.730000,3.660000,3.695000,3.695000,26000
2022-03-28,3.715000,3.780000,3.675000,3.735000,3.735000,83000
2022-03-29,3.695000,3.695000,3.390000,3.405000,3.405000,642000
2022-03-30,3.395000,3.540000,3.345000,3.480000,3.480000,165000
2022-03-31,3.500000,3.565000,3.500000,3.525000,3.525000,142000
2022-04-01,3.610000,3.610000,3.460000,3.500000,3.500000,101000
2022-04-04,3.480000,3.500000,3.450000,3.450000,3.450000,30000
2022-04-05,3.520000,3.530000,3.450000,3.500000,3.500000,23000
2022-04-06,3.440000,3.440000,3.370000,3.430000,3.430000,26000
2022-04-07,3.490000,3.490000,3.270000,3.430000,3.430000,375000
2022-04-08,3.390000,3.520000,3.390000,3.520000,3.520000,43000
2022-04-11,3.480000,3.510000,3.440000,3.500000,3.500000,22000
2022-04-12,3.470000,3.500000,3.420000,3.460000,3.460000,20000
2022-04-13,3.470000,3.470000,3.440000,3.440000,3.440000,10000
2022-04-14,3.450000,3.450000,3.400000,3.400000,3.400000,42000
2022-04-19,3.390000,3.400000,3.250000,3.300000,3.300000,68000
2022-04-20,3.340000,3.420000,3.300000,3.370000,3.370000,61000
2022-04-21,3.370000,3.460000,3.350000,3.420000,3.420000,42000
2022-04-22,3.430000,3.430000,3.390000,3.390000,3.390000,11000
2022-04-25,3.460000,3.470000,3.400000,3.470000,3.470000,25000
2022-04-26,3.450000,3.460000,3.400000,3.400000,3.400000,32000
2022-04-27,3.380000,3.390000,3.300000,3.300000,3.300000,27000
2022-04-28,3.330000,3.370000,3.280000,3.300000,3.300000,32000
2022-04-29,3.320000,3.370000,3.310000,3.360000,3.360000,22000
2022-05-02,3.370000,3.500000,3.370000,3.500000,3.500000,94000
2022-05-03,3.550000,3.900000,3.540000,3.720000,3.720000,484000
2022-05-04,3.750000,3.760000,3.580000,3.670000,3.670000,174000
2022-05-05,3.750000,3.750000,3.630000,3.630000,3.630000,55000
2022-05-06,3.780000,4.130000,3.720000,3.760000,3.760000,468000
2022-05-09,3.820000,3.820000,3.550000,3.550000,3.550000,62000
2022-05-10,3.610000,3.660000,3.570000,3.580000,3.580000,37000
2022-05-11,3.570000,3.720000,3.570000,3.650000,3.650000,40000
2022-05-12,3.710000,3.800000,3.670000,3.780000,3.780000,64000
2022-05-13,3.780000,3.830000,3.700000,3.750000,3.750000,94000
2022-05-16,3.760000,3.790000,3.720000,3.740000,3.740000,19000
2022-05-17,3.700000,3.820000,3.700000,3.790000,3.790000,54000
2022-05-18,3.760000,3.800000,3.730000,3.800000,3.800000,31000
2022-05-19,3.860000,3.940000,3.770000,3.850000,3.850000,144000
2022-05-20,3.850000,3.850000,3.800000,3.810000,3.810000,39000
2022-05-23,3.770000,3.940000,3.760000,3.940000,3.940000,94000
2022-05-24,3.840000,3.940000,3.840000,3.890000,3.890000,142000
2022-05-25,3.920000,4.090000,3.810000,4.090000,4.090000,186000
2022-05-26,4.110000,4.350000,4.110000,4.140000,4.140000,379000
2022-05-27,4.170000,4.210000,3.950000,4.020000,4.020000,269000
2022-05-30,4.000000,4.090000,3.960000,3.970000,3.970000,140000
2022-05-31,3.940000,4.080000,3.910000,4.080000,4.080000,106000
2022-06-01,4.080000,4.230000,4.080000,4.130000,4.130000,165000
2022-06-02,4.130000,4.180000,4.060000,4.070000,4.070000,51000
2022-06-03,4.090000,4.090000,3.960000,4.010000,4.010000,52000
2022-06-06,4.070000,4.070000,3.960000,3.990000,3.990000,29000
2022-06-07,3.950000,4.000000,3.900000,3.960000,3.960000,50000
2022-06-08,4.040000,4.120000,3.980000,4.000000,4.000000,112000
