Gibus|Gibus||dati/azioni/json/gibus.json|dati/azioni/csv/gibus.csv|25-02-2023 08:36:09|true
Giglio Group|Giglio Group||dati/azioni/json/gigliogroup.json|dati/azioni/csv/gigliogroup.csv|25-02-2023 08:36:09|true
Giglio.Com|Giglio.Com||dati/azioni/json/giglio_com.json|dati/azioni/csv/giglio_com.csv|25-02-2023 08:36:09|true
Gilead Sciences|Gilead Sciences||dati/azioni/json/gileadsciences.json|dati/azioni/csv/gileadsciences.csv|23-02-2023 21:00:33|true
Gismondi 1754|Gismondi 1754||dati/azioni/json/gismondi1754.json|dati/azioni/csv/gismondi1754.csv|21-02-2023 21:00:30|true
Go Internet|Go Internet||dati/azioni/json/gointernet.json|dati/azioni/csv/gointernet.csv|25-02-2023 08:36:09|true
Alkemy|Alkemy|ALK.MI|dati/azioni/json/alkemy.json|dati/azioni/csv/alkemy.csv|25-02-2023 09:55:57|true
Gpi|Gpi||dati/azioni/json/gpi.json|dati/azioni/csv/gpi.csv|25-02-2023 08:36:09|true
Greenthesis|Greenthesis||dati/azioni/json/greenthesis.json|dati/azioni/csv/greenthesis.csv|25-02-2023 08:36:09|true
Grifal|Grifal||dati/azioni/json/grifal.json|dati/azioni/csv/grifal.csv|25-02-2023 08:36:09|true
Growens|Growens||dati/azioni/json/growens.json|dati/azioni/csv/growens.csv|25-02-2023 08:36:09|true
Gvs|Gvs||dati/azioni/json/gvs.json|dati/azioni/csv/gvs.csv|25-02-2023 08:36:09|true
H-Farm|H-Farm|FARM.MI|dati/azioni/json/h_farm.json|dati/azioni/csv/h_farm.csv|25-02-2023 09:55:58|true
Health Italia|Health Italia||dati/azioni/json/healthitalia.json|dati/azioni/csv/healthitalia.csv|25-02-2023 08:36:10|true
Heidelberg Cement|Heidelberg Cement||dati/azioni/json/heidelbergcement.json|dati/azioni/csv/heidelbergcement.csv|25-02-2023 08:36:10|true
Henkel Vz|Henkel Vz||dati/azioni/json/henkelvz.json|dati/azioni/csv/henkelvz.csv|25-02-2023 08:36:10|true
Hera|Hera||dati/azioni/json/hera.json|dati/azioni/csv/hera.csv|25-02-2023 08:36:10|true
Allcore|Allcore|CORE.MI|dati/azioni/json/allcore.json|dati/azioni/csv/allcore.csv|25-02-2023 09:55:57|true
High Quality Food|High Quality Food||dati/azioni/json/highqualityfood.json|dati/azioni/csv/highqualityfood.csv|25-02-2023 08:36:10|true
I Grandi Viaggi|I Grandi Viaggi||dati/azioni/json/igrandiviaggi.json|dati/azioni/csv/igrandiviaggi.csv|25-02-2023 08:36:12|true
Iberdrola|Iberdrola||dati/azioni/json/iberdrola.json|dati/azioni/csv/iberdrola.csv|23-02-2023 21:00:36|true
Idntt|Idntt||dati/azioni/json/idntt.json|dati/azioni/csv/idntt.csv|23-02-2023 21:00:36|true
Iervolino & Lady Bacardi Entertainment|Iervolino & Lady Bacardi Entertainment||dati/azioni/json/iervolino_ladybacardientertainment.json|dati/azioni/csv/iervolino_ladybacardientertainment.csv|23-02-2023 21:00:36|true
Igd - Siiq|Igd - Siiq||dati/azioni/json/igd_siiq.json|dati/azioni/csv/igd_siiq.csv|25-02-2023 08:36:12|true
Il Sole 24 Ore|Il Sole 24 Ore||dati/azioni/json/ilsole24ore.json|dati/azioni/csv/ilsole24ore.csv|25-02-2023 08:36:12|true
Illa|Illa||dati/azioni/json/illa.json|dati/azioni/csv/illa.csv|25-02-2023 08:36:12|true
Illimity Bank|Illimity Bank||dati/azioni/json/illimitybank.json|dati/azioni/csv/illimitybank.csv|25-02-2023 08:36:12|true
Ilpra|Ilpra||dati/azioni/json/ilpra.json|dati/azioni/csv/ilpra.csv|25-02-2023 08:36:12|true
Allianz|Allianz|ALV.DE|dati/azioni/json/allianz.json|dati/azioni/csv/allianz.csv|25-02-2023 09:55:57|true
Immsi|Immsi||dati/azioni/json/immsi.json|dati/azioni/csv/immsi.csv|25-02-2023 08:36:12|true
Impianti|Impianti||dati/azioni/json/impianti.json|dati/azioni/csv/impianti.csv|23-02-2023 21:00:36|true
Imprendiroma|Imprendiroma||dati/azioni/json/imprendiroma.json|dati/azioni/csv/imprendiroma.csv|25-02-2023 08:36:12|true
Imvest|Imvest||dati/azioni/json/imvest.json|dati/azioni/csv/imvest.csv|23-02-2023 21:00:36|true
Indel B|Indel B||dati/azioni/json/indelb.json|dati/azioni/csv/indelb.csv|25-02-2023 08:36:12|true
Inditex|Inditex||dati/azioni/json/inditex.json|dati/azioni/csv/inditex.csv|25-02-2023 08:36:12|true
Industrie Chimiche Forestali|Industrie Chimiche Forestali||dati/azioni/json/industriechimicheforestali.json|dati/azioni/csv/industriechimicheforestali.csv|25-02-2023 08:36:12|true
Industrie De Nora|Industrie De Nora||dati/azioni/json/industriedenora.json|dati/azioni/csv/industriedenora.csv|25-02-2023 08:36:12|true
Infineon Technologies|Infineon Technologies||dati/azioni/json/infineontechnologies.json|dati/azioni/csv/infineontechnologies.csv|25-02-2023 08:36:12|true
Ing Groep|Ing Groep||dati/azioni/json/inggroep.json|dati/azioni/csv/inggroep.csv|25-02-2023 08:36:12|true
Almawave|Almawave|AIW.MI|dati/azioni/json/almawave.json|dati/azioni/csv/almawave.csv|25-02-2023 09:55:57|true
Iniziative Bresciane|Iniziative Bresciane||dati/azioni/json/iniziativebresciane.json|dati/azioni/csv/iniziativebresciane.csv|20-02-2023 21:41:43|true
Innovatec|Innovatec||dati/azioni/json/innovatec.json|dati/azioni/csv/innovatec.csv|25-02-2023 08:36:12|true
Intel|Intel||dati/azioni/json/intel.json|dati/azioni/csv/intel.csv|25-02-2023 08:36:12|true
Intercos|Intercos||dati/azioni/json/intercos.json|dati/azioni/csv/intercos.csv|25-02-2023 08:36:12|true
Intermonte Partners Sim|Intermonte Partners Sim||dati/azioni/json/intermontepartnerssim.json|dati/azioni/csv/intermontepartnerssim.csv|23-02-2023 21:00:36|true
International Care Company|International Care Company||dati/azioni/json/internationalcarecompany.json|dati/azioni/csv/internationalcarecompany.csv|25-02-2023 08:36:12|true
Interpump Group|Interpump Group||dati/azioni/json/interpumpgroup.json|dati/azioni/csv/interpumpgroup.csv|25-02-2023 08:36:12|true
Intesa Sanpaolo|Intesa Sanpaolo|ISP.MI|dati/azioni/json/intesasanpaolo.json|dati/azioni/csv/intesasanpaolo.csv|25-02-2023 09:55:58|true
Intred|Intred||dati/azioni/json/intred.json|dati/azioni/csv/intred.csv|25-02-2023 08:36:12|true
Inwit|Inwit||dati/azioni/json/inwit.json|dati/azioni/csv/inwit.csv|25-02-2023 08:36:12|true
Alphabet Classe A|Alphabet Classe A|GOOGL.MI|dati/azioni/json/alphabetclassea.json|dati/azioni/csv/alphabetclassea.csv|25-02-2023 09:55:57|true
Irce|Irce||dati/azioni/json/irce.json|dati/azioni/csv/irce.csv|25-02-2023 08:36:12|true
Iren|Iren||dati/azioni/json/iren.json|dati/azioni/csv/iren.csv|25-02-2023 08:36:12|true
Iscc Fintech|Iscc Fintech||dati/azioni/json/isccfintech.json|dati/azioni/csv/isccfintech.csv|25-02-2023 08:36:12|true
It Way|It Way||dati/azioni/json/itway.json|dati/azioni/csv/itway.csv|25-02-2023 08:36:12|true
Italgas|Italgas||dati/azioni/json/italgas.json|dati/azioni/csv/italgas.csv|25-02-2023 08:36:12|true
Italia Independent|Italia Independent||dati/azioni/json/italiaindependent.json|dati/azioni/csv/italiaindependent.csv|25-02-2023 08:36:12|true
Italian Exhibition Group|Italian Exhibition Group||dati/azioni/json/italianexhibitiongroup.json|dati/azioni/csv/italianexhibitiongroup.csv|25-02-2023 08:36:12|true
Italian Wine Brands|Italian Wine Brands||dati/azioni/json/italianwinebrands.json|dati/azioni/csv/italianwinebrands.csv|25-02-2023 08:36:12|true
Italmobiliare|Italmobiliare||dati/azioni/json/italmobiliare.json|dati/azioni/csv/italmobiliare.csv|25-02-2023 08:36:12|true
Iveco Group|Iveco Group||dati/azioni/json/ivecogroup.json|dati/azioni/csv/ivecogroup.csv|25-02-2023 08:36:12|true
Alphabet Classe C|Alphabet Classe C|GOOGL.MI|dati/azioni/json/alphabetclassec.json|dati/azioni/csv/alphabetclassec.csv|25-02-2023 09:55:57|true
Ivs Group|Ivs Group||dati/azioni/json/ivsgroup.json|dati/azioni/csv/ivsgroup.csv|25-02-2023 08:36:12|true
Jonix|Jonix||dati/azioni/json/jonix.json|dati/azioni/csv/jonix.csv|25-02-2023 08:36:13|true
Juventus Football Club|Juventus Football Club||dati/azioni/json/juventusfootballclub.json|dati/azioni/csv/juventusfootballclub.csv|25-02-2023 08:36:13|true
K+S|K+S||dati/azioni/json/k+s.json|dati/azioni/csv/k+s.csv|25-02-2023 08:36:14|true
Kering|Kering||dati/azioni/json/kering.json|dati/azioni/csv/kering.csv|25-02-2023 08:36:14|true
Kme Group|Kme Group||dati/azioni/json/kmegroup.json|dati/azioni/csv/kmegroup.csv|25-02-2023 08:36:14|true
