A.B.P. Nocivelli|A.B.P. Nocivelli|ABP.MI|dati/azioni/json/a_b_p_nocivelli.json|dati/azioni/csv/a_b_p_nocivelli.csv|25-02-2023 12:13:43|true
||A2A.MI|dati/azioni/json/a2a.json|dati/azioni/csv/a2a.csv|25-02-2023 12:13:43|
||ABC.MI|dati/azioni/json/abccompany.json|dati/azioni/csv/abccompany.csv|25-02-2023 12:13:43|
||ABT.MI|dati/azioni/json/abitarein.json|dati/azioni/csv/abitarein.csv|25-02-2023 12:13:43|
||ACE.MI|dati/azioni/json/acea.json|dati/azioni/csv/acea.csv|25-02-2023 12:13:43|
||AC5.MI|dati/azioni/json/acinque.json|dati/azioni/csv/acinque.csv|25-02-2023 12:13:43|
||ADS.MI|dati/azioni/json/adidas.json|dati/azioni/csv/adidas.csv|25-02-2023 12:13:43|
||AMD|dati/azioni/json/advancedmicrodevices.json|dati/azioni/csv/advancedmicrodevices.csv|25-02-2023 12:13:43|
||AED.MI|dati/azioni/json/aedes.json|dati/azioni/csv/aedes.csv|25-02-2023 12:13:43|
||AEF.MI|dati/azioni/json/aeffe.json|dati/azioni/csv/aeffe.csv|25-02-2023 12:13:43|
||AGN.MI|dati/azioni/json/aegon.json|dati/azioni/csv/aegon.csv|25-02-2023 12:13:43|
||ADB.MI|dati/azioni/json/aeroportoguglielmomarconidibologna.json|dati/azioni/csv/aeroportoguglielmomarconidibologna.csv|25-02-2023 12:13:43|
||AGA.MI|dati/azioni/json/agatos.json|dati/azioni/csv/agatos.csv|25-02-2023 12:13:43|
||AGS.MI|dati/azioni/json/ageas.json|dati/azioni/csv/ageas.csv|25-02-2023 12:13:43|
||ADB.MI|dati/azioni/json/aholddel.json|dati/azioni/csv/aholddel.csv|25-02-2023 12:13:43|
||AF.MI|dati/azioni/json/airfrance_klm.json|dati/azioni/csv/airfrance_klm.csv|25-02-2023 12:13:43|
||AIR.MI|dati/azioni/json/airbus.json|dati/azioni/csv/airbus.csv|25-02-2023 12:13:43|
||ARN.MI|dati/azioni/json/alerioncleanpower.json|dati/azioni/csv/alerioncleanpower.csv|25-02-2023 12:13:43|
||ABTG.MI|dati/azioni/json/alfiobardolla.json|dati/azioni/csv/alfiobardolla.csv|25-02-2023 12:13:43|
||ALF.MI|dati/azioni/json/alfonsino.json|dati/azioni/csv/alfonsino.csv|25-02-2023 12:13:43|
||ALW.MI|dati/azioni/json/algowatt.json|dati/azioni/csv/algowatt.csv|25-02-2023 12:13:43|
||ALK.MI|dati/azioni/json/alkemy.json|dati/azioni/csv/alkemy.csv|25-02-2023 12:13:43|
||CORE.MI|dati/azioni/json/allcore.json|dati/azioni/csv/allcore.csv|25-02-2023 12:13:43|
||ALV.DE|dati/azioni/json/allianz.json|dati/azioni/csv/allianz.csv|25-02-2023 12:13:43|
||AIW.MI|dati/azioni/json/almawave.json|dati/azioni/csv/almawave.csv|25-02-2023 12:13:43|
||GOOGL.MI|dati/azioni/json/alphabetclassea.json|dati/azioni/csv/alphabetclassea.csv|25-02-2023 12:13:43|
||GOOGL.MI|dati/azioni/json/alphabetclassec.json|dati/azioni/csv/alphabetclassec.csv|25-02-2023 12:13:43|
||AGP.MI|dati/azioni/json/alteagreenpower.json|dati/azioni/csv/alteagreenpower.csv|25-02-2023 12:13:43|
||AMZN.MI|dati/azioni/json/amazon.json|dati/azioni/csv/amazon.csv|25-02-2023 12:13:43|
||AMB.MI|dati/azioni/json/ambromobiliare.json|dati/azioni/csv/ambromobiliare.csv|25-02-2023 12:13:43|
||AMGN|dati/azioni/json/amgen.json|dati/azioni/csv/amgen.csv|25-02-2023 12:13:43|
||AMP.MI|dati/azioni/json/amplifon.json|dati/azioni/csv/amplifon.csv|25-02-2023 12:13:43|
||ABI.MI|dati/azioni/json/anheuser_busch.json|dati/azioni/csv/anheuser_busch.csv|25-02-2023 12:13:43|
||ANIM.MI|dati/azioni/json/animaholding.json|dati/azioni/csv/animaholding.csv|25-02-2023 12:13:43|
||AV.MI|dati/azioni/json/antaresvision.json|dati/azioni/csv/antaresvision.csv|25-02-2023 12:13:43|
||AAPL.MI|dati/azioni/json/apple.json|dati/azioni/csv/apple.csv|25-02-2023 12:13:43|
||ECNL.MI|dati/azioni/json/aquafil.json|dati/azioni/csv/aquafil.csv|25-02-2023 12:13:43|
||ARIS.MI|dati/azioni/json/aristonholding.json|dati/azioni/csv/aristonholding.csv|25-02-2023 12:13:43|
||ABS.MI|dati/azioni/json/arterrabioscience.json|dati/azioni/csv/arterrabioscience.csv|25-02-2023 12:13:43|
||ASC.MI|dati/azioni/json/ascopiave.json|dati/azioni/csv/ascopiave.csv|25-02-2023 12:13:43|
||EVA.MI|dati/azioni/json/askolleva.json|dati/azioni/csv/askolleva.csv|25-02-2023 12:13:43|
||ASML.MI|dati/azioni/json/asml.json|dati/azioni/csv/asml.csv|25-02-2023 12:13:43|
||ATON.MI|dati/azioni/json/atongreenstorage.json|dati/azioni/csv/atongreenstorage.csv|25-02-2023 12:13:43|
||AGL.MI|dati/azioni/json/autogrill.json|dati/azioni/csv/autogrill.csv|25-02-2023 12:13:43|
||AUTME.MI|dati/azioni/json/autostrademerid.json|dati/azioni/csv/autostrademerid.csv|25-02-2023 12:13:43|
||AVIO.MI|dati/azioni/json/avio.json|dati/azioni/csv/avio.csv|25-02-2023 12:13:43|
||AXA.MI|dati/azioni/json/axa.json|dati/azioni/csv/axa.csv|25-02-2023 12:13:43|
||BEC.MI|dati/azioni/json/b_cspeakers.json|dati/azioni/csv/b_cspeakers.csv|25-02-2023 12:13:43|
||BFG.MI|dati/azioni/json/b_f_.json|dati/azioni/csv/b_f_.csv|25-02-2023 12:13:44|
||BGN.MI|dati/azioni/json/bancagenerali.json|dati/azioni/csv/bancagenerali.csv|25-02-2023 12:13:44|
||IF.MI|dati/azioni/json/bancaifis.json|dati/azioni/csv/bancaifis.csv|25-02-2023 12:13:44|
||BMED.MI|dati/azioni/json/bancamediolanum.json|dati/azioni/csv/bancamediolanum.csv|25-02-2023 12:13:44|
||BMPS.MI|dati/azioni/json/bancamontepaschisiena.json|dati/azioni/csv/bancamontepaschisiena.csv|25-02-2023 12:13:44|
||BST.MI|dati/azioni/json/bancasistema.json|dati/azioni/csv/bancasistema.csv|25-02-2023 12:13:44|
||BAMI.MI|dati/azioni/json/bancobpm.json|dati/azioni/csv/bancobpm.csv|25-02-2023 12:13:44|
||BASF.MI|dati/azioni/json/basf.json|dati/azioni/csv/basf.csv|25-02-2023 12:13:44|
||BAN.MI|dati/azioni/json/basicnet.json|dati/azioni/csv/basicnet.csv|25-02-2023 12:13:44|
||B.MI|dati/azioni/json/bastogi.json|dati/azioni/csv/bastogi.csv|25-02-2023 12:13:44|
||BAY.MI|dati/azioni/json/bayer.json|dati/azioni/csv/bayer.csv|25-02-2023 12:13:44|
||BB.MI|dati/azioni/json/bbbiotech.json|dati/azioni/csv/bbbiotech.csv|25-02-2023 12:13:44|
||BPSO.MI|dati/azioni/json/bcapopsondrio.json|dati/azioni/csv/bcapopsondrio.csv|25-02-2023 12:13:44|
||PRO.MI|dati/azioni/json/bcaprofilo.json|dati/azioni/csv/bcaprofilo.csv|25-02-2023 12:13:44|
||BDB.MI|dati/azioni/json/bcodesiobrianza.json|dati/azioni/csv/bcodesiobrianza.csv|25-02-2023 12:13:44|
||BWZ.MI|dati/azioni/json/beewize.json|dati/azioni/csv/beewize.csv|25-02-2023 12:13:44|
||BE.MI|dati/azioni/json/beghelli.json|dati/azioni/csv/beghelli.csv|25-02-2023 12:13:44|
||BELL.MI|dati/azioni/json/bellininautica.json|dati/azioni/csv/bellininautica.csv|25-02-2023 12:13:44|
||BFC.MI|dati/azioni/json/bfcmedia.json|dati/azioni/csv/bfcmedia.csv|25-02-2023 12:13:44|
||BFF.MI|dati/azioni/json/bffbank.json|dati/azioni/csv/bffbank.csv|25-02-2023 12:13:44|
||BIA.MI|dati/azioni/json/bialettiindustrie.json|dati/azioni/csv/bialettiindustrie.csv|25-02-2023 12:13:44|
||BSS.MI|dati/azioni/json/biesse.json|dati/azioni/csv/biesse.csv|25-02-2023 12:13:44|
||FIRE.MI|dati/azioni/json/bifire.json|dati/azioni/csv/bifire.csv|25-02-2023 12:13:44|
||BIE.MI|dati/azioni/json/bioera.json|dati/azioni/csv/bioera.csv|25-02-2023 12:13:44|
||BMW.MI|dati/azioni/json/bmw.json|dati/azioni/csv/bmw.csv|25-02-2023 12:13:44|
||BO.MI|dati/azioni/json/borgosesia.json|dati/azioni/csv/borgosesia.csv|25-02-2023 12:13:44|
||BPE.MI|dati/azioni/json/bperbanca.json|dati/azioni/csv/bperbanca.csv|25-02-2023 12:13:44|
||BRE.MI|dati/azioni/json/brembo.json|dati/azioni/csv/brembo.csv|25-02-2023 12:13:44|
||BRI.MI|dati/azioni/json/brioschi.json|dati/azioni/csv/brioschi.csv|25-02-2023 12:13:44|
||BC.MI|dati/azioni/json/brunellocucinelli.json|dati/azioni/csv/brunellocucinelli.csv|25-02-2023 12:13:44|
||BZU.MI|dati/azioni/json/buzziunicem.json|dati/azioni/csv/buzziunicem.csv|25-02-2023 12:13:44|
||CAI.MI|dati/azioni/json/cairocommunication.json|dati/azioni/csv/cairocommunication.csv|25-02-2023 12:13:44|
||CLF.MI|dati/azioni/json/caleffi.json|dati/azioni/csv/caleffi.csv|25-02-2023 12:13:44|
||CALT.MI|dati/azioni/json/caltagirone.json|dati/azioni/csv/caltagirone.csv|25-02-2023 12:13:44|
||CED.MI|dati/azioni/json/caltagironeedit.json|dati/azioni/csv/caltagironeedit.csv|25-02-2023 12:13:44|
||CPR.MI|dati/azioni/json/campari.json|dati/azioni/csv/campari.csv|25-02-2023 12:13:44|
||CRL.MI|dati/azioni/json/carelindustries.json|dati/azioni/csv/carelindustries.csv|25-02-2023 12:13:44|
||CASA.MI|dati/azioni/json/casasold.json|dati/azioni/csv/casasold.csv|25-02-2023 12:13:44|
||CDG.MI|dati/azioni/json/castadivagroup.json|dati/azioni/csv/castadivagroup.csv|25-02-2023 12:13:44|
||CELL.MI|dati/azioni/json/cellularline.json|dati/azioni/csv/cellularline.csv|25-02-2023 12:13:44|
||CMB.MI|dati/azioni/json/cembre.json|dati/azioni/csv/cembre.csv|25-02-2023 12:13:44|
||CEM.MI|dati/azioni/json/cementirholding.json|dati/azioni/csv/cementirholding.csv|25-02-2023 12:13:44|
||CLI.MI|dati/azioni/json/centraledellatted_italia.json|dati/azioni/csv/centraledellatted_italia.csv|25-02-2023 12:13:44|
||CIRC.MI|dati/azioni/json/circle.json|dati/azioni/csv/circle.csv|25-02-2023 12:13:44|
||CNS.MI|dati/azioni/json/civitanavisystems.json|dati/azioni/csv/civitanavisystems.csv|25-02-2023 12:13:44|
||CLA.MI|dati/azioni/json/clabo.json|dati/azioni/csv/clabo.csv|25-02-2023 12:13:44|
||CLE.MI|dati/azioni/json/classeditori.json|dati/azioni/csv/classeditori.csv|25-02-2023 12:13:44|
||CBB.MI|dati/azioni/json/cleanbnb.json|dati/azioni/csv/cleanbnb.csv|25-02-2023 12:13:44|
||CNHI.MI|dati/azioni/json/cnhindustrial.json|dati/azioni/csv/cnhindustrial.csv|25-02-2023 12:13:44|
||CFL.MI|dati/azioni/json/cofle.json|dati/azioni/csv/cofle.csv|25-02-2023 12:13:44|
||CML.MI|dati/azioni/json/comal.json|dati/azioni/csv/comal.csv|25-02-2023 12:13:44|
||COM.MI|dati/azioni/json/comerindustries.json|dati/azioni/csv/comerindustries.csv|25-02-2023 12:13:44|
||1TIME.MI|dati/azioni/json/compagniadeicaraibi.json|dati/azioni/csv/compagniadeicaraibi.csv|25-02-2023 12:13:44|
||CNF.MI|dati/azioni/json/conafi.json|dati/azioni/csv/conafi.csv|25-02-2023 12:13:44|
||CFV.MI|dati/azioni/json/confinvest.json|dati/azioni/csv/confinvest.csv|25-02-2023 12:13:44|
||CVG.MI|dati/azioni/json/convergenze.json|dati/azioni/csv/convergenze.csv|25-02-2023 12:13:44|
||COP.MI|dati/azioni/json/copernico.json|dati/azioni/csv/copernico.csv|25-02-2023 12:13:44|
||COV.MI|dati/azioni/json/cover50.json|dati/azioni/csv/cover50.csv|25-02-2023 12:13:44|
||CVO.MI|dati/azioni/json/covivio.json|dati/azioni/csv/covivio.csv|25-02-2023 12:13:44|
||ACA.MI|dati/azioni/json/creditagricole.json|dati/azioni/csv/creditagricole.csv|25-02-2023 12:13:44|
||CFM.MI|dati/azioni/json/crowdfundme.json|dati/azioni/csv/crowdfundme.csv|25-02-2023 12:13:44|
||CSP.MI|dati/azioni/json/cspintindcalze.json|dati/azioni/csv/cspintindcalze.csv|25-02-2023 12:13:44|
||CULT.MI|dati/azioni/json/cultimilano.json|dati/azioni/csv/cultimilano.csv|25-02-2023 12:13:44|
||CY4.MI|dati/azioni/json/cy4gate.json|dati/azioni/csv/cy4gate.csv|25-02-2023 12:13:44|
||CYB.MI|dati/azioni/json/cyberoo.json|dati/azioni/csv/cyberoo.csv|25-02-2023 12:13:44|
||DIS.MI|dati/azioni/json/d_amico.json|dati/azioni/csv/d_amico.csv|25-02-2023 12:13:44|
||DAN.MI|dati/azioni/json/danieli_c.json|dati/azioni/csv/danieli_c.csv|25-02-2023 12:13:44|
||DAL.MI|dati/azioni/json/datalogic.json|dati/azioni/csv/datalogic.csv|25-02-2023 12:13:44|
||DATA.MI|dati/azioni/json/datrix.json|dati/azioni/csv/datrix.csv|25-02-2023 12:13:44|
||DBA.MI|dati/azioni/json/dbagroup.json|dati/azioni/csv/dbagroup.csv|25-02-2023 12:13:44|
||DLG.MI|dati/azioni/json/de_longhi.json|dati/azioni/csv/de_longhi.csv|25-02-2023 12:13:44|
||DEA.MI|dati/azioni/json/deacapital.json|dati/azioni/csv/deacapital.csv|25-02-2023 12:13:44|
||DTH.MI|dati/azioni/json/defencetechholding.json|dati/azioni/csv/defencetechholding.csv|25-02-2023 12:13:44|
||ART.MI|dati/azioni/json/deodato_gallery.json|dati/azioni/csv/deodato_gallery.csv|25-02-2023 12:13:44|
||DIT.MI|dati/azioni/json/destinationitalia.json|dati/azioni/csv/destinationitalia.csv|25-02-2023 12:13:44|
||DTE.DE|dati/azioni/json/deutschetelekom.json|dati/azioni/csv/deutschetelekom.csv|25-02-2023 12:13:44|
||DHH.MI|dati/azioni/json/dhh.json|dati/azioni/csv/dhh.csv|25-02-2023 12:13:44|
||DIA.MI|dati/azioni/json/diasorin.json|dati/azioni/csv/diasorin.csv|25-02-2023 12:13:44|
||DIB.MI|dati/azioni/json/digitalbros.json|dati/azioni/csv/digitalbros.csv|25-02-2023 12:13:45|
||DM.MI|dati/azioni/json/digitalmagics.json|dati/azioni/csv/digitalmagics.csv|25-02-2023 12:13:45|
||DGV.MI|dati/azioni/json/digitalvalue.json|dati/azioni/csv/digitalvalue.csv|25-02-2023 12:13:45|
||DIG.MI|dati/azioni/json/digital360.json|dati/azioni/csv/digital360.csv|25-02-2023 12:13:45|
||DGT.MI|dati/azioni/json/digitouch.json|dati/azioni/csv/digitouch.csv|25-02-2023 12:13:45|
||D.MI|dati/azioni/json/directasim.json|dati/azioni/csv/directasim.csv|25-02-2023 12:13:45|
||DOT.MI|dati/azioni/json/dotstay.json|dati/azioni/csv/dotstay.csv|25-02-2023 12:13:45|
||DOV.MI|dati/azioni/json/dovalue.json|dati/azioni/csv/dovalue.csv|25-02-2023 12:13:45|
||ENEL.MI|dati/azioni/json/enel.json|dati/azioni/csv/enel.csv|25-02-2023 12:13:45|
||ENI.MI|dati/azioni/json/eni.json|dati/azioni/csv/eni.csv|25-02-2023 12:13:45|
||G.MI|dati/azioni/json/generaliass.json|dati/azioni/csv/generaliass.csv|25-02-2023 12:13:45|
||FARM.MI|dati/azioni/json/h_farm.json|dati/azioni/csv/h_farm.csv|25-02-2023 12:13:45|
||ISP.MI|dati/azioni/json/intesasanpaolo.json|dati/azioni/csv/intesasanpaolo.csv|25-02-2023 12:13:45|
||AIAI.MI|dati/azioni/json/l_gartificialintelligence.json|dati/azioni/csv/l_gartificialintelligence.csv|25-02-2023 12:13:45|
||PRM.MI|dati/azioni/json/prismi.json|dati/azioni/csv/prismi.csv|25-02-2023 12:13:45|
||TIT.MI|dati/azioni/json/telecomitalia.json|dati/azioni/csv/telecomitalia.csv|25-02-2023 12:13:45|
||UCG.MI|dati/azioni/json/unicredit.json|dati/azioni/csv/unicredit.csv|25-02-2023 12:13:45|
||ZV.MI|dati/azioni/json/zignagovetro.json|dati/azioni/csv/zignagovetro.csv|25-02-2023 12:13:45|
||ZUC.MI|dati/azioni/json/zucchi.json|dati/azioni/csv/zucchi.csv|25-02-2023 12:13:45|
